"histology_abbreviation","Sum","Freq_mut","percent_mut","percent_whole","cell_type","regulator","pathway","pathway_new"
"PNET",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"POCA",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"Prost-AdenoCA",3,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"PTCLNOS",3,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"PUO",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"RCC",2,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"RCSNOS",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SACA",2,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SARCL",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SBWDNET",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SCCO",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SCLC",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SDCA",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SFTCNS",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SNA",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SoftTissue-Liposarc",8,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"SYNS",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"THFO",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"Thy-AdenoCA",3,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"THYC",3,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"THYM",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"VMM",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"VSC",1,0,0,0.119298245614035,"Tcells","neg","Autophagy (Tcells)","Autophagy"
"Cervix-SCC",1,1,1,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"FIOS",1,1,1,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"HNMUCM",1,1,1,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"OCS",1,1,1,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PAMPCA",1,1,1,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SARCNOS",1,1,1,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"STAS",1,1,1,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"VSC",1,1,1,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"APAD",3,2,0.666666666666667,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Lymph-BNHL",3,2,0.666666666666667,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"AECA",2,1,0.5,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Cervix-AdenoCA",2,1,0.5,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"LUNE",2,1,0.5,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"OPHSC",2,1,0.5,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Lung-SCC",5,2,0.4,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ANSC",6,2,0.333333333333333,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"BCC",3,1,0.333333333333333,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PEMESO",3,1,0.333333333333333,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Panc-Endocrine",7,2,0.285714285714286,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Skin-Melanoma",17,4,0.235294117647059,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Lung-AdenoCA",46,7,0.152173913043478,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"GEJ",7,1,0.142857142857143,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Breast-AdenoCA",129,15,0.116279069767442,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Panc-AdenoCA",35,4,0.114285714285714,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SoftTissue-Leiomyo",11,1,0.0909090909090909,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Uterus-AdenoCA",11,1,0.0909090909090909,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ColoRect-AdenoCA",72,6,0.0833333333333333,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Ovary-AdenoCA",25,2,0.08,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ACBC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ACC",4,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ACRM",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ACYC",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ALUCA",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"APE",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ARMS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ASPS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ATRT",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"BA",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"BLAD",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Bone-Osteosarc",4,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Breast-DCIS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Breast-LobularCA",8,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CACC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CCHM",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CCS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CDRCC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CHDM",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CHOL",10,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CHS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CNS-GBM",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CNS-Oligo",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"COAD",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"COM",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CSCC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"CSCLC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"DA",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ECAD",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"EMBC",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"EPM",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ES",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ESCC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Eso-AdenoCA",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"FIBS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"FL",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"GBC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"GIST",4,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"GNG",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"GRCT",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"HGNEC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"IHCH",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"IMMC",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Kidney-PapRCC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Liver-HCC",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"LNET",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"LUACC",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Lymph-CLL",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MACR",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MDLC",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MFH",6,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MLAV",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MNG",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MPE",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MPNST",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MRLS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MXOV",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"MYEC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"NPC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"NSCLC",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"NSCLCPD",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"NSGCT",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ODGC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"OUTT",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PAST",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PB",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PGNG",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PLEMESO",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PLLS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PLMESO",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PNET",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"POCA",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Prost-AdenoCA",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PTCLNOS",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"PUO",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"RAML",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"RCC",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"RCSNOS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SACA",2,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SARCL",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SBWDNET",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SCCO",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SCLC",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SDCA",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SFTCNS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SNA",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SoftTissue-Liposarc",8,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Stomach-AdenoCA",6,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"SYNS",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"THFO",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"Thy-AdenoCA",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"THYC",3,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"THYM",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"VMM",1,0,0,0.114035087719298,"Tcells","neg","Response to Cytokine Stimulus","Response to Cytokine Stimulus"
"ARMS",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Cervix-SCC",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"COAD",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CSCC",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"FIOS",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"HNMUCM",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MACR",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"NPC",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"OCS",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SARCNOS",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"STAS",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"VSC",1,1,1,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"APAD",3,2,0.666666666666667,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"DA",2,1,0.5,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"EMBC",2,1,0.5,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"IMMC",2,1,0.5,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"OPHSC",2,1,0.5,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"BCC",3,1,0.333333333333333,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Lymph-BNHL",3,1,0.333333333333333,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PEMESO",3,1,0.333333333333333,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"THYC",3,1,0.333333333333333,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Skin-Melanoma",17,3,0.176470588235294,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ANSC",6,1,0.166666666666667,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"GEJ",7,1,0.142857142857143,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Panc-Endocrine",7,1,0.142857142857143,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ColoRect-AdenoCA",72,9,0.125,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Panc-AdenoCA",35,4,0.114285714285714,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SoftTissue-Leiomyo",11,1,0.0909090909090909,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Uterus-AdenoCA",11,1,0.0909090909090909,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Lung-AdenoCA",46,3,0.0652173913043478,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Breast-AdenoCA",129,8,0.062015503875969,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Ovary-AdenoCA",25,1,0.04,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ACBC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ACC",4,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ACRM",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ACYC",3,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"AECA",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ALUCA",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"APE",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ASPS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ATRT",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"BA",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"BLAD",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Bone-Osteosarc",4,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Breast-DCIS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Breast-LobularCA",8,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CACC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CCHM",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CCS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CDRCC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Cervix-AdenoCA",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CHDM",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CHOL",10,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CHS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CNS-GBM",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CNS-Oligo",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"COM",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CSCLC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ECAD",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"EPM",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ES",3,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ESCC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Eso-AdenoCA",3,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"FIBS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"FL",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"GBC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"GIST",4,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"GNG",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"GRCT",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"HGNEC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"IHCH",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Kidney-PapRCC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Liver-HCC",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"LNET",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"LUACC",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"LUNE",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Lung-SCC",5,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Lymph-CLL",3,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MDLC",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MFH",6,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MLAV",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MNG",3,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MPE",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MPNST",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MRLS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MXOV",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"MYEC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"NSCLC",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"NSCLCPD",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"NSGCT",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"ODGC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"OUTT",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PAMPCA",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PAST",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PB",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PGNG",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PLEMESO",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PLLS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PLMESO",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PNET",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"POCA",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Prost-AdenoCA",3,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PTCLNOS",3,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"PUO",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"RAML",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"RCC",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"RCSNOS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SACA",2,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SARCL",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SBWDNET",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SCCO",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SCLC",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SDCA",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SFTCNS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SNA",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"SoftTissue-Liposarc",8,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Stomach-AdenoCA",6,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
