"histology_abbreviation","Sum","Freq_mut","percent_mut","percent_whole","cell_type","regulator","pathway","pathway_new"
"Panc-Endocrine",85,2,0.0235294117647059,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Kidney-ChRCC",45,1,0.0222222222222222,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Lung-SCC",48,1,0.0208333333333333,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Eso-AdenoCA",98,2,0.0204081632653061,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Head-SCC",57,1,0.0175438596491228,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Prost-AdenoCA",210,3,0.0142857142857143,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Kidney-RCC",143,2,0.013986013986014,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Bone-Benign",16,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Bone-Epith",10,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Bone-Osteosarc",38,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Breast-DCIS",3,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Breast-LobularCA",13,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Cervix-AdenoCA",2,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"CNS-Medullo",146,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"CNS-PiloAstro",89,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Lymph-CLL",95,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Myeloid-AML",13,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Myeloid-MDS",2,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Myeloid-MPN",23,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"SoftTissue-Leiomyo",15,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"SoftTissue-Liposarc",19,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"Thy-AdenoCA",48,0,0,0.0266666666666667,"NKcells","pos","Telomerase Pathway","Telomerase Pathway"
"ColoRect-AdenoCA",52,5,0.0961538461538462,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Bladder-TCC",23,2,0.0869565217391304,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Breast-LobularCA",13,1,0.0769230769230769,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Skin-Melanoma",106,8,0.0754716981132075,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Cervix-SCC",18,1,0.0555555555555556,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"CNS-Oligo",18,1,0.0555555555555556,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Uterus-AdenoCA",40,2,0.05,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Head-SCC",57,2,0.0350877192982456,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Liver-HCC",315,10,0.0317460317460317,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Ovary-AdenoCA",112,3,0.0267857142857143,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Lung-AdenoCA",38,1,0.0263157894736842,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"CNS-GBM",41,1,0.024390243902439,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Lung-SCC",48,1,0.0208333333333333,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Thy-AdenoCA",48,1,0.0208333333333333,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Stomach-AdenoCA",69,1,0.0144927536231884,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Prost-AdenoCA",210,3,0.0142857142857143,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Kidney-RCC",143,2,0.013986013986014,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Panc-AdenoCA",237,3,0.0126582278481013,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Panc-Endocrine",85,1,0.0117647058823529,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Lymph-CLL",95,1,0.0105263157894737,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Eso-AdenoCA",98,1,0.0102040816326531,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Breast-AdenoCA",198,2,0.0101010101010101,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Lymph-BNHL",107,1,0.00934579439252336,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"CNS-Medullo",146,1,0.00684931506849315,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Biliary-AdenoCA",33,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Bone-Benign",16,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Bone-Epith",10,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Bone-Osteosarc",38,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Breast-DCIS",3,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Cervix-AdenoCA",2,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"CNS-PiloAstro",89,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Kidney-ChRCC",45,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Myeloid-AML",13,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Myeloid-MDS",2,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"Myeloid-MPN",23,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"SoftTissue-Leiomyo",15,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"SoftTissue-Liposarc",19,0,0,0.020952380952381,"NKcells","pos","Regulation Of Signal Transduction By P53 Class Mediator","Signal Transduction by P53 Class Mediator"
"ColoRect-AdenoCA",52,2,0.0384615384615385,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Skin-Melanoma",106,3,0.0283018867924528,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Uterus-AdenoCA",40,1,0.025,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"CNS-GBM",41,1,0.024390243902439,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Head-SCC",57,1,0.0175438596491228,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Breast-AdenoCA",198,3,0.0151515151515152,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Lymph-CLL",95,1,0.0105263157894737,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Prost-AdenoCA",210,2,0.00952380952380952,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Panc-AdenoCA",237,2,0.00843881856540084,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Biliary-AdenoCA",33,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Bladder-TCC",23,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Bone-Benign",16,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Bone-Epith",10,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Bone-Osteosarc",38,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Breast-DCIS",3,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Breast-LobularCA",13,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Cervix-AdenoCA",2,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Cervix-SCC",18,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"CNS-Medullo",146,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"CNS-Oligo",18,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"CNS-PiloAstro",89,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Eso-AdenoCA",98,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Kidney-ChRCC",45,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Kidney-RCC",143,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Liver-HCC",315,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Lung-AdenoCA",38,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Lung-SCC",48,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Lymph-BNHL",107,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Myeloid-AML",13,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Myeloid-MDS",2,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Myeloid-MPN",23,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Ovary-AdenoCA",112,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Panc-Endocrine",85,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"SoftTissue-Leiomyo",15,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"SoftTissue-Liposarc",19,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Stomach-AdenoCA",69,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Thy-AdenoCA",48,0,0,0.0060952380952381,"NKcells","pos","Regulation Of Ubiquitin Protein Ligase Activity","Regulation of Ubiquitin Protein Ligase Activity"
"Lung-SCC",48,20,0.416666666666667,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Bladder-TCC",23,9,0.391304347826087,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Skin-Melanoma",106,41,0.386792452830189,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Lung-AdenoCA",38,10,0.263157894736842,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"ColoRect-AdenoCA",52,13,0.25,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Cervix-SCC",18,4,0.222222222222222,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"SoftTissue-Leiomyo",15,3,0.2,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Head-SCC",57,11,0.192982456140351,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Kidney-ChRCC",45,7,0.155555555555556,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Liver-HCC",315,48,0.152380952380952,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Uterus-AdenoCA",40,6,0.15,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Ovary-AdenoCA",112,13,0.116071428571429,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Stomach-AdenoCA",69,8,0.115942028985507,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Eso-AdenoCA",98,11,0.112244897959184,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Lymph-BNHL",107,12,0.11214953271028,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Kidney-RCC",143,16,0.111888111888112,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"CNS-Oligo",18,2,0.111111111111111,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Breast-AdenoCA",198,20,0.101010101010101,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Breast-LobularCA",13,1,0.0769230769230769,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"CNS-GBM",41,3,0.0731707317073171,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Panc-AdenoCA",237,17,0.0717299578059072,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Panc-Endocrine",85,6,0.0705882352941176,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Bone-Benign",16,1,0.0625,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Biliary-AdenoCA",33,2,0.0606060606060606,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Bone-Osteosarc",38,2,0.0526315789473684,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"SoftTissue-Liposarc",19,1,0.0526315789473684,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"CNS-Medullo",146,4,0.0273972602739726,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Prost-AdenoCA",210,5,0.0238095238095238,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Lymph-CLL",95,2,0.0210526315789474,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Bone-Epith",10,0,0,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Breast-DCIS",3,0,0,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Cervix-AdenoCA",2,0,0,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"CNS-PiloAstro",89,0,0,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Myeloid-AML",13,0,0,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Myeloid-MDS",2,0,0,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Myeloid-MPN",23,0,0,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Thy-AdenoCA",48,0,0,0.11352380952381,"Tcells","neg","Autophagy","Autophagy"
"Skin-Melanoma",106,34,0.320754716981132,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"ColoRect-AdenoCA",52,15,0.288461538461538,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Lymph-BNHL",107,27,0.252336448598131,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Head-SCC",57,14,0.245614035087719,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Bladder-TCC",23,5,0.217391304347826,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Cervix-SCC",18,3,0.166666666666667,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Lung-AdenoCA",38,5,0.131578947368421,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Lung-SCC",48,6,0.125,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Liver-HCC",315,39,0.123809523809524,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Biliary-AdenoCA",33,4,0.121212121212121,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Eso-AdenoCA",98,11,0.112244897959184,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"CNS-Oligo",18,2,0.111111111111111,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Uterus-AdenoCA",40,4,0.1,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Ovary-AdenoCA",112,10,0.0892857142857143,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Myeloid-MPN",23,2,0.0869565217391304,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Breast-AdenoCA",198,15,0.0757575757575758,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"CNS-GBM",41,3,0.0731707317073171,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"SoftTissue-Leiomyo",15,1,0.0666666666666667,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"SoftTissue-Liposarc",19,1,0.0526315789473684,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Panc-AdenoCA",237,11,0.0464135021097046,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Kidney-ChRCC",45,2,0.0444444444444444,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Stomach-AdenoCA",69,3,0.0434782608695652,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Kidney-RCC",143,5,0.034965034965035,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Lymph-CLL",95,3,0.0315789473684211,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Bone-Osteosarc",38,1,0.0263157894736842,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Prost-AdenoCA",210,5,0.0238095238095238,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"CNS-PiloAstro",89,2,0.0224719101123595,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Thy-AdenoCA",48,1,0.0208333333333333,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"CNS-Medullo",146,3,0.0205479452054795,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Panc-Endocrine",85,1,0.0117647058823529,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Bone-Benign",16,0,0,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Bone-Epith",10,0,0,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Breast-DCIS",3,0,0,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Breast-LobularCA",13,0,0,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Cervix-AdenoCA",2,0,0,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Myeloid-AML",13,0,0,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"Myeloid-MDS",2,0,0,0.0906666666666667,"Tcells","neg","Regulation Of Response To Cytokine Stimulus","Response to Cytokine Stimulus"
"ColoRect-AdenoCA",52,13,0.25,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Skin-Melanoma",106,23,0.216981132075472,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Head-SCC",57,12,0.210526315789474,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Uterus-AdenoCA",40,8,0.2,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Lymph-BNHL",107,19,0.177570093457944,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Bladder-TCC",23,3,0.130434782608696,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Lung-SCC",48,6,0.125,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Stomach-AdenoCA",69,8,0.115942028985507,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Cervix-SCC",18,2,0.111111111111111,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Lung-AdenoCA",38,4,0.105263157894737,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Eso-AdenoCA",98,10,0.102040816326531,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Liver-HCC",315,29,0.0920634920634921,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Ovary-AdenoCA",112,9,0.0803571428571429,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Breast-LobularCA",13,1,0.0769230769230769,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Kidney-RCC",143,10,0.0699300699300699,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"SoftTissue-Leiomyo",15,1,0.0666666666666667,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Panc-AdenoCA",237,15,0.0632911392405063,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Biliary-AdenoCA",33,2,0.0606060606060606,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Breast-AdenoCA",198,12,0.0606060606060606,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"SoftTissue-Liposarc",19,1,0.0526315789473684,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"CNS-GBM",41,2,0.048780487804878,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Panc-Endocrine",85,3,0.0352941176470588,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Bone-Osteosarc",38,1,0.0263157894736842,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Prost-AdenoCA",210,5,0.0238095238095238,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Kidney-ChRCC",45,1,0.0222222222222222,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Lymph-CLL",95,2,0.0210526315789474,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"CNS-Medullo",146,3,0.0205479452054795,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Bone-Benign",16,0,0,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Bone-Epith",10,0,0,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Breast-DCIS",3,0,0,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"Cervix-AdenoCA",2,0,0,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
"CNS-Oligo",18,0,0,0.0780952380952381,"Tcells","neg","Apoptosis","Apoptosis"
